2023-04-27 00:38:50	2319
2023-04-27 00:42:23	2321
2023-04-27 00:52:29	2325
2023-04-27 01:07:44	2335
2023-04-27 01:21:27	2341
2023-04-27 01:32:39	2346
2023-04-27 01:42:17	2352
2023-04-27 01:52:11	2356
2023-04-27 02:42:17	2373
2023-04-27 03:55:21	2395
2023-04-27 04:26:52	2406
2023-04-27 04:44:16	2407
2023-04-27 04:52:29	2411
2023-04-27 05:08:25	2412
2023-04-27 05:22:26	2416
2023-04-27 05:32:32	2420
2023-04-27 05:42:21	2423
2023-04-27 05:52:10	2427
2023-04-27 06:09:15	2433
2023-04-27 06:26:12	2439
2023-04-27 06:34:26	2441
2023-04-27 06:42:20	2446
2023-04-27 06:52:13	2451
2023-04-27 07:07:31	2461
2023-04-27 07:22:36	2468
2023-04-27 07:32:28	2480
2023-04-27 07:42:18	2488
2023-04-27 07:52:17	2499
2023-04-27 08:10:30	2530
2023-04-27 08:30:25	2563
2023-04-27 08:42:15	2583
2023-04-27 08:52:14	2603
2023-04-27 09:07:24	2629
2023-04-27 09:19:14	2649
2023-04-27 09:26:10	2660
2023-04-27 09:33:26	2670
2023-04-27 09:42:13	2680
2023-04-27 09:52:09	2688
2023-04-27 10:09:51	2718
2023-04-27 10:26:02	2754
2023-04-27 10:33:25	2771
2023-04-27 10:39:18	2785
2023-04-27 10:42:10	2790
2023-04-27 10:52:29	2810
2023-04-27 11:07:32	2835
2023-04-27 11:20:05	2863
2023-04-27 11:27:14	2874
2023-04-27 11:34:40	2893
2023-04-27 11:42:13	2906
2023-04-27 11:52:16	2917
2023-04-27 12:08:20	2941
2023-04-27 12:25:54	2964
2023-04-27 12:33:54	2973
2023-04-27 12:42:17	2983
2023-04-27 12:52:17	3001
2023-04-27 13:06:28	3019
2023-04-27 13:17:20	3035
2023-04-27 13:24:23	3048
2023-04-27 13:32:21	3064
2023-04-27 13:42:13	3081
2023-04-27 13:52:13	3104
2023-04-27 14:13:55	3140
2023-04-27 14:43:00	3167
2023-04-27 14:59:34	3185
2023-04-27 15:19:11	3212
2023-04-27 15:32:08	3224
2023-04-27 15:42:27	3235
2023-04-27 15:52:15	3244
2023-04-27 16:07:08	3262
2023-04-27 16:21:34	3279
2023-04-27 16:32:34	3283
2023-04-27 16:42:13	3292
2023-04-27 16:52:22	3306
2023-04-27 17:07:12	3323
2023-04-27 17:20:22	3337
2023-04-27 17:32:50	3345
2023-04-27 17:42:12	3354
2023-04-27 17:52:15	3363
2023-04-27 18:08:11	3384
2023-04-27 18:26:55	3401
2023-04-27 18:37:13	3417
2023-04-27 18:44:12	3426
2023-04-27 18:52:16	3438
2023-04-27 19:06:55	3457
2023-04-27 19:21:32	3474
2023-04-27 19:32:29	3487
2023-04-27 19:42:09	3498
2023-04-27 19:52:15	3510
2023-04-27 20:09:20	3530
2023-04-27 20:26:10	3550
2023-04-27 20:33:36	3557
2023-04-27 20:42:16	3564
2023-04-27 20:52:15	3577
2023-04-27 21:06:06	3590
2023-04-27 21:16:07	3599
2023-04-27 21:23:12	3604
2023-04-27 21:32:23	3610
2023-04-27 21:42:12	3619
2023-04-27 21:52:26	3624
2023-04-27 22:07:48	3641
2023-04-27 22:21:49	3653
2023-04-27 22:32:40	3661
2023-04-27 22:42:26	3664
2023-04-27 22:52:14	3668
2023-04-27 23:06:55	3679
2023-04-27 23:18:04	3687
2023-04-27 23:25:04	3688
2023-04-27 23:32:31	3694
2023-04-27 23:42:09	3699
2023-04-27 23:52:12	3708
2023-04-28 00:06:51	3712
2023-04-28 00:20:41	3717
2023-04-28 00:32:12	3718
2023-04-28 00:42:24	3721
2023-04-28 00:52:10	3726
2023-04-28 01:07:49	3731
2023-04-28 01:21:25	3733
2023-04-28 01:32:37	3735
2023-04-28 01:42:11	3735
2023-04-28 01:52:10	3738
2023-04-28 02:41:20	3744
2023-04-28 03:56:01	3749
2023-04-28 04:28:08	3752
2023-04-28 04:44:41	3752
2023-04-28 04:52:25	3753
2023-04-28 05:08:00	3756
2023-04-28 05:21:56	3758
2023-04-28 05:32:28	3758
2023-04-28 05:42:14	3758
2023-04-28 05:52:22	3759
2023-04-28 06:09:09	3763
2023-04-28 06:25:57	3765
2023-04-28 06:33:53	3769
2023-04-28 06:42:15	3774
2023-04-28 06:52:14	3776
2023-04-28 07:07:24	3778
2023-04-28 07:22:19	3787
2023-04-28 07:32:32	3796
2023-04-28 07:42:10	3803
2023-04-28 07:52:15	3806
2023-04-28 08:10:23	3817
2023-04-28 08:29:27	3830
2023-04-28 08:37:41	3836
2023-04-28 08:44:50	3845
2023-04-28 08:52:14	3850
2023-04-28 09:07:20	3862
2023-04-28 09:19:09	3870
2023-04-28 09:26:02	3882
